id_cliente,id_sku,num_pedidos,volumepedidos,volumecompras
4369,25011,3,636.0,
4371,2111,1,103.4,
4371,24,1,184.0,
4371,4632,1,4.65,
4371,5037,1,225.84,
4373,12987,5,1410.0,
4373,12988,9,1161.3,165.9
4373,13014,8,1797.5,149
4373,13033,1,66.24,
4373,22612,8,799.92,
4373,23351,10,1196.16,108.72
4373,23458,1,45.0,
4373,29284,9,441.0,63
4373,31212,1,6.26,
4373,31303,2,142.8,
4375,14643,1,391.2,
4375,252,1,445.0,
4375,4790,1,612.0,
4375,4938,1,12.48,
4375,5350,1,1180.32,
4375,5677,1,146.1888,
4375,9490,1,421.12,
4380,10192,1,202.5,
4380,10193,1,232.5,
4380,10254,1,145.0,
4380,10273,1,199.5,
4380,10279,1,216.5,
4380,10545,1,7.81,
4380,10606,1,8.01,
4380,11854,4,1056.0,
4380,11859,1,352.0,
4380,12029,4,312.0,
4380,12240,7,458.34,
4380,13005,2,153.0,
4380,13031,1,27.9,
4380,13053,1,3.73,
4380,13054,13,1170.0,
4380,13069,1,150.0,
4380,13278,2,84.0752,
4380,13381,1,26.9,
4380,13383,1,598.8,
4380,13873,5,652.5,
4380,13892,1,26.71,
4380,13977,2,16.52,
4380,14182,1,38.68002,
4380,14218,2,38.1,
4380,14324,1,501.6,
4380,14350,9,575.51,
4380,14971,2,134.94,
4380,15341,1,17.7,
4380,15395,1,18.79,18.79
4380,15474,9,927.00045,
4380,15482,1,135.6,
4380,161,1,4.79,4.79
4380,16909,1,1.27,
4380,19014,6,5250.0,
4380,19182,6,559.24,
4380,1953,4,718.4,
4380,20052,3,258.0,
4380,20340,7,886.8,
4380,20473,2,117.6,
4380,2060,4,344.02,
4380,21414,5,488.0,
4380,21982,3,29.8,
4380,2261,1,89.995,
4380,23,1,317.5,
4380,23349,4,177.6,
4380,2382,6,259.78,
4380,24,1,37.26,
4380,24072,4,328.14,
4380,2502,8,2083.2,
4380,2503,10,1010.3184,
4380,2694,1,5.06,
4380,2752,2,24.0402,
4380,2757,1,12.3,
4380,27781,7,375.72,
4380,27880,2,2900.0,1450
4380,2800,1,83.25,
4380,28218,5,727.98,
4380,28228,4,202.51,
4380,28244,9,2085.9,
4380,28444,4,40.6,
4380,28460,7,78.7,
4380,292,1,208.8,
4380,29284,8,220.8,
4380,29546,1,44.95,
4380,29645,4,309.6,
4380,29799,2,41.81,
4380,29811,1,12.15,
4380,29836,6,1569.24,
4380,29897,2,739.2,
4380,29899,3,1979.34,
4380,29989,4,278.64,
4380,30168,1,52.45,
4380,30203,4,201.24,
4380,30383,1,33.99,33.99
4380,30547,1,114.8,114.8
4380,3076,18,612.42,
4380,3087,5,194.5,
4380,30905,1,580.000176,
4380,3107,5,67.5,
4380,31071,1,18.6,18.6
4380,3108,5,252.5,
4380,3109,5,67.5,
4380,3110,5,252.5,
4380,31129,1,43.8,43.8
4380,31192,3,333.54,
4380,31193,3,237.24,
4380,3145,1,142.5,
4380,31950,1,53.38,53.38
4380,325,1,71.52,
4380,3268,5,64.0,
4380,32884,2,190.0,
4380,33520,1,46.88,
4380,33786,7,642.6,
4380,33891,9,411.9,
4380,339,1,122.4,122.4
4380,34470,1,99.0,
4380,3456,5,78.95,
4380,3535,1,31.14,
4380,3550,2,30.94,
4380,3554,1,208.32,
4380,3562,1,14.66,
4380,3638,4,370.02,
4380,4081,1,3.81,
4380,4684,6,859.32,
4380,4732,6,420.0,
4380,4738,1,31.986,
4380,4755,1,43.35,
4380,4756,1,361.35,
4380,4853,2,727.3232,391.9232
4380,4854,1,440.9868,440.9868
4380,4858,1,287.9388,
4380,4864,1,279.888,279.888
4380,5,1,29.9,29.9
4380,5010,2,599.04,294.84
4380,5012,2,436.3086,226.7286
4380,5013,2,549.0,226.8
4380,5039,1,46.2996,
4380,5120,1,61.92,
4380,5230,5,208.8798,
4380,5316,1,84.36,
4380,5327,12,942.04,
4380,5330,4,1533.0,
4380,5343,1,97.1694,97.1694
4380,5440,1,65.0004,
4380,5441,1,5.33,
4380,5658,1,2.59,
4380,5672,2,61.9,
4380,585,1,15.96,15.96
4380,593,2,351.0,
4380,5948,1,33.98,
4380,682,1,41.5,41.5
4380,7035,1,459.0,
4380,8360,1,148.32,
4380,8847,1,63.0,
4380,8855,1,49.35,
4380,9052,4,904.32,
4383,14895,1,18.94,
4383,22618,1,17.9,
4383,27880,1,725.0,
4383,4790,1,204.0,
4385,15151,1,25.002,
4385,4728,1,5.32,
4386,10971,1,472.5,
4386,12029,1,6.5,
4386,12031,1,26.5,
4386,12979,1,60.6,
4386,13057,3,450.0,
4386,13983,4,129.3984,
4386,14240,1,2.8,
4386,14307,1,8.62,
4386,20052,4,258.0,
4386,20340,1,62.2,
4386,20885,1,23.39,
4386,21093,1,75.76,
4386,21424,1,74.48,
4386,22258,1,5.7,
4386,24064,1,16.6,
4386,24193,5,82.9,
4386,25031,1,5.6167,
4386,27545,1,105.77,
4386,27806,1,54.55,
4386,2781,1,70.98,
4386,27880,1,725.0,
4386,27881,1,825.0,
4386,28225,1,18.46,
4386,29284,1,27.6,
4386,31212,1,6.26,
4386,32884,1,95.0,
4386,3535,1,216.0,
4386,36136,1,11.19,
4386,40693,1,16.4,
4386,4684,1,30.82,
4386,4787,4,46.0,
4386,4790,1,12.82,
4386,4963,1,5.35,
4386,5,1,2.99,
4386,5195,1,6.76,
4386,5230,1,31.45995,
4386,5397,1,15.3,
4386,546,3,1206.0,
4386,5531,1,79.28,
4386,5535,3,426.39,
4386,5790,1,11.33,
4386,661,1,1.44,
4386,7459,1,17.3,
4386,7897,2,70.42,
4386,804,1,5.43,
4386,8167,5,528.65,
4386,8404,5,311.75,
4386,8423,5,560.35,
4386,9538,1,26.47,
4387,12986,1,8.5,
4387,2104,1,18.3,
4387,2106,1,252.77,
4387,2331,2,259.8,
4387,29814,3,952.2,
4387,29818,3,448.5,
4387,29822,1,24.45,
4387,29966,3,89.7,
4387,4784,1,275.75,
4387,4789,5,512.3,
4387,4790,7,1504.52,
4387,5078,1,65.0,
4391,14629,1,14.16,
4391,2746,1,16.2432,
4391,2810,1,7.8,
4391,2836,1,6.96,
4391,5371,1,17.5,
4391,5680,1,11.6025,
4391,5694,1,26.4096,
4391,5721,1,10.115,
4394,13023,1,1002.0,
4394,20052,1,1548.0,
4394,20606,1,1300.0,
4394,20902,1,63.45,
4394,2151,1,1099.5264,
4394,28466,1,540.0,
4394,325,1,1.75,
4394,5149,1,528.12,
4394,518,1,900.0,
4394,5221,1,2168.4,
4394,8830,1,323.52,
4395,13053,1,97.5,
4395,13054,1,90.0,
4395,14218,2,118.1,
4395,15450,1,12.0,
4395,20213,1,74.3,
4395,20215,1,74.3,
4395,21698,1,58.2,
4395,2173,1,53.68,
4395,22900,1,99.0,
4395,2350,1,17.75,
4395,24,1,21.26,
4395,2703,1,122.0796,
4395,2743,1,18.9801,
4395,27652,1,26.85,
4395,27781,1,56.76,
4395,29592,1,31.74,
4395,30070,1,31.0,
4395,34594,1,72.28,
4395,3555,1,20.32,
4395,3994,1,280.0,
4395,4956,1,95.1408,
4395,5039,1,36.3096,
4395,5221,1,54.21,
4395,526,1,3.14,
4395,5348,1,51.465,
4395,660,1,22.26,
4395,9048,1,147.75,
4395,9369,1,19.68,
4395,9482,1,22.2,
4398,14019,3,30.15,
4398,14923,3,49.14,
4398,14938,3,157.17,
4398,20958,3,23.22,
4398,23323,3,14.13,
4398,24098,3,280.8,
4398,28465,3,18.63,
4398,285,3,10.44,
4398,4813,3,126.348,
4398,8243,3,3.93,
4403,7485,1,328.5,
4403,7486,1,10.96,
4406,178,2,216.0,
4406,1936,2,855.0,
4406,292,2,165.6,
4406,301,2,780.0,
4408,12168,3,322.464,
4408,12863,6,114.0048,
4408,22164,6,935.7984,
4408,23796,7,153.475,
4408,24,7,142.3,
4408,29284,1,27.6,
4408,3461,4,50.52012,
4408,661,3,4.32,
4408,7886,6,1330.32,
4411,101,3,410.4,
4411,10600,1,49.35,
4411,11845,1,675.0,
4411,12240,1,125.88,
4411,12977,1,58.74,
4411,12979,2,121.2,
4411,12988,1,55.3,
4411,13005,2,153.0,
4411,13021,4,160.32,
4411,13022,4,153.5,
4411,13023,1,40.08,
4411,143,2,3.98,
4411,151,2,5.78,
4411,15139,1,23.994,
4411,15140,1,23.994,
4411,15311,1,9.26,
4411,164,2,4.94,
4411,165,2,5.16,
4411,18552,2,8.84,
4411,192,2,22.16,
4411,20052,1,129.0,
4411,202,2,6.78,
4411,20340,2,186.6,
4411,20431,1,77.7792,
4411,2104,1,18.3,
4411,21185,1,21.99996,
4411,21248,1,521.0,
4411,2200,1,12.5,
4411,221,1,252.5,
4411,2262,2,18.0,
4411,22900,1,21.6,
4411,23,3,810.0,
4411,23458,1,45.0,
4411,23463,1,375.0,
4411,2640,1,9.0,
4411,27595,1,33.4,
4411,27781,1,51.78,
4411,27792,1,12.54,
4411,28466,1,252.5,
4411,292,3,248.4,
4411,294,1,126.0,
4411,29570,2,49.06,
4411,31212,1,10.2,
4411,31303,2,47.6,
4411,325,2,14.0,
4411,33891,1,14.4,
4411,366,3,378.0,
4411,4033,1,97.89,
4411,412,4,368.0,
4411,4473,2,850.0,
4411,4624,2,65.48,
4411,4727,2,10.64,
4411,4728,3,15.96,
4411,4735,2,15.48,
4411,4736,2,60.768,
4411,4738,2,60.804,
4411,4743,2,22.4,
4411,4747,2,13.24,
4411,4749,2,14.68,
4411,4750,2,11.76,
4411,4753,2,10.58,
4411,4760,2,30.6,
4411,4762,2,43.92,
4411,4767,2,43.92,
4411,4853,3,133.3206,
4411,4854,1,27.8904,
4411,4936,2,35.8392,
4411,4963,2,74.9,
4411,5,1,17.7,
4411,5012,2,78.5604,
4411,5013,1,24.5004,
4411,5139,2,44.16,
4411,5142,2,39.06,
4411,5144,2,50.94,
4411,5164,1,24.6,
4411,518,2,895.0,
4411,5342,2,43.8804,
4411,5343,2,75.4404,
4411,593,2,216.0,
4411,663,2,36.3,
4412,7201,2,27.44,
4414,221,1,252.5,
4414,28466,1,270.0,
4415,287,1,297.5,
4415,289,1,220.0,
4415,520,1,97.2,
4415,662,1,104.88,
4416,148,1,582.0,
4416,1946,1,6768.0,
4416,20340,1,2239.2,
4416,5221,1,2710.5,
4418,28466,1,270.0,
4418,518,1,450.0,
4419,12240,2,692.34,
4419,12690,1,190.8,
4419,12979,1,242.4,
4419,13005,1,76.5,
4419,13021,1,240.48,
4419,13023,1,320.64,
4419,13024,1,72.0,
4419,13104,1,51.0,
4419,13115,1,204.0,
4419,13950,1,57.36,
4419,13954,1,90.96,
4419,14039,1,57.36,
4419,144,1,21.84,
4419,14855,1,55.68,
4419,14856,1,52.56,
4419,14857,1,52.56,
4419,14969,1,117.36,
4419,176,1,30.12,
4419,177,1,27.0,
4419,184,1,30.6,
4419,185,1,30.6,
4419,186,1,33.0,
4419,18724,1,16.97,
4419,18727,1,16.97,
4419,18731,1,16.97,
4419,18737,1,16.97,
4419,18815,1,98.0,
4419,190,1,33.0,
4419,19815,1,1066.98,
4419,19818,1,33.36,
4419,19819,1,33.36,
4419,20052,1,64.5,
4419,202,1,3.39,
4419,20322,1,52.56,
4419,2153,1,59.9712,
4419,22213,1,218.5,
4419,22221,1,67.92,
4419,24,1,18.5,
4419,2488,1,236.88,
4419,27781,2,362.46,
4419,28272,1,74.64,
4419,28644,3,242.76,
4419,28672,1,714.0,
4419,28735,1,90.96,
4419,28773,1,249.5,
4419,28996,1,59.76,
4419,28997,1,59.76,
4419,28998,1,59.76,
4419,28999,1,59.76,
4419,29000,1,59.76,
4419,29001,1,59.76,
4419,29087,1,39.48,
4419,31129,1,109.5,
4419,31194,1,33.0,
4419,31303,1,47.6,
4419,31634,1,76.8,
4419,36071,1,58.08,
4419,4662,1,294.24,
4419,4716,1,490.2834,
4419,4740,1,93.48,
4419,4760,1,91.8,
4419,4820,1,81.36,
4419,4963,1,97.8,
4419,499,1,40.35,
4419,4996,1,39.48,
4419,5,1,17.7,
4419,500,1,39.0,
4419,5000,1,39.48,
4419,5001,1,37.08,
4419,501,1,77.85,
4419,5013,1,47.76,
4419,502,1,35.1,
4419,503,1,101.6,
4419,5038,1,295.2,
4419,5039,2,392.04,
4419,5040,1,230.9976,
4419,5139,1,66.24,
4419,5140,1,97.8,
4419,5141,1,98.16,
4419,5335,1,16.97,
4419,5339,1,16.97,
4419,5538,1,157.9176,
4419,7691,1,52.56,
4419,7692,1,77.28,
4419,7696,1,52.56,
4419,7697,1,52.56,
4419,7698,1,52.56,
4419,7699,1,52.56,
4419,7700,1,55.2,
4419,7701,1,52.56,
4419,7702,1,52.56,
4419,7703,1,52.56,
4419,7704,1,52.56,
4419,7705,1,52.56,
4419,7755,1,84.48,
4419,7898,1,86.7,
4419,806,1,33.0,
4420,18552,2,8.84,
4420,25135,2,47.44,
4420,28750,2,38.1,
4420,3682,2,359.8,
4420,3683,2,151.8,
4420,4654,1,7.8,
4420,4790,2,27.44,
4420,5279,2,158.82,
4420,5281,2,87.5,
4420,5283,2,87.36,
4420,55,1,3.55,
4420,7119,1,4.17,
4423,13005,1,76.5,
4423,19014,2,1592.5,
4423,1937,2,223.6,
4423,21982,2,149.75,
4423,24064,1,16.6,
4423,27781,1,51.78,
4423,28231,1,9.45,
4423,29284,2,55.5,
4423,4854,1,25.9404,
4423,4859,1,25.9896,
4423,4967,2,19.6,
4423,5078,2,130.0,
4425,27881,1,800.0,
4429,1,1,12.6,
4429,1044,2,32.1,
4429,10608,2,108.64,
4429,12043,1,13.0,
4429,12690,1,65.0,
4429,12843,1,10.99,
4429,13016,2,69.0,
4429,13021,2,120.24,
4429,13023,1,40.08,
4429,13431,1,35.9901,
4429,13784,2,126.419955,
4429,13867,1,110.9899,
4429,14129,2,35.46,
4429,14240,2,168.0,
4429,14354,1,115.08,
4429,14638,1,38.65,
4429,148,1,3.98,
4429,15314,2,155.88,
4429,15413,1,13.16,
4429,155,3,64.24,
4429,160,2,7.83,
4429,168,3,24.46,
4429,171,1,4.98,
4429,17597,2,7.47,
4429,17886,2,32.49,
4429,18552,5,150.62,
4429,19020,2,17.46,
4429,19113,2,28.2,
4429,1924,2,64.4652,
4429,1925,2,65.5992,
4429,1937,5,289.6,
4429,20011,2,11.25,
4429,20401,1,11.68,
4429,2060,1,26.74,
4429,2104,2,219.6,
4429,2173,3,131.37,
4429,2198,3,62.61,
4429,22216,5,193.72,
4429,22222,2,55.44,
4429,22223,2,44.5185,
4429,23130,2,90.18,
4429,23270,5,130.22,
4429,23463,2,250.0,
4429,2352,2,43.74,
4429,23778,1,120.0,
4429,24064,2,49.8,
4429,2485,2,50.9,
4429,25684,2,35.73,
4429,26210,2,53.36,
4429,26351,2,29.94,
4429,26379,2,22.53,
4429,2705,3,75.59,
4429,2743,3,65.2497,
4429,27806,1,109.0,
4429,28215,2,57.9,
4429,28258,2,83.18,
4429,28662,1,25.71,
4429,295,2,59.76,
4429,29570,2,13.38,
4429,297,1,3.12,
4429,29714,1,28.9908,
4429,31212,3,53.56,
4429,31322,2,94.2,
4429,31328,1,8.59,
4429,31329,1,8.59,
4429,31330,1,8.59,
4429,31619,1,12.99,
4429,31620,1,12.99,
4429,3227,1,25.8,
4429,339,2,50.4,
4429,34594,2,144.56,
4429,348,3,34.6392,
4429,3556,3,271.3104,
4429,359,1,8.18,
4429,36071,2,87.12,
4429,36146,2,86.22,
4429,3617,2,77.6736,
4429,362,1,11.28,
4429,363,4,48.05,
4429,3633,5,531.6,
4429,38,5,41.15,
4429,3858,2,19.72,
4429,3875,1,17.99,
4429,3992,5,161.48,
4429,3994,1,18.13,
4429,3995,2,17.64,
4429,4048,2,190.0,
4429,4078,2,39.3,
4429,42186,2,13.41,
4429,42630,2,17.64,
4429,4622,2,50.28,
4429,46499,2,82.71,
4429,4662,3,264.1596,
4429,4663,2,241.7202,
4429,4727,3,21.35,
4429,4743,3,22.79,
4429,4748,1,5.19,
4429,4750,3,47.26,
4429,4753,3,27.05,
4429,4785,2,41.88,
4429,4790,1,27.44,
4429,4942,3,81.69,
4429,4963,5,241.24,
4429,4968,4,62.64,
4429,503,1,8.22,
4429,5039,1,48.39,
4429,509,1,11.07,
4429,5106,3,40.46,
4429,5115,3,181.92,
4429,512,3,46.56,
4429,5121,2,34.62,
4429,5125,2,35.28,
4429,5141,3,65.46,
4429,5142,4,58.53,
4429,5148,1,96.35,
4429,524,1,37.5,
4429,5257,2,178.08,
4429,527,1,4.38,
4429,5279,5,484.83,
4429,5348,2,76.31,
4429,613,3,93.15,
4429,661,2,25.92,
4429,733,3,28.14,
4429,7544,1,226.1592,
4429,7607,1,20.56,
4429,7897,1,20.95,
4429,7922,1,14.4,
4429,8206,1,56.48,
4429,8463,1,16.66,
4432,14240,3,8.4,
4432,29989,1,69.66,
4432,5047,2,554.4,
4433,12988,1,55.3,
4433,13005,2,172.5,
4433,13021,1,50.88,
4433,13022,1,36.0,
4433,13023,2,80.16,
4433,13024,1,36.0,
4433,18552,1,4.42,
4433,2127,1,66.3,
4433,23796,3,65.775,
4433,24064,1,116.2,
4433,27781,1,155.34,
4433,295,1,2.79,
4433,3467,1,15.74,
4433,3473,1,67.95,
4433,348,1,1.97,
4433,3535,1,10.57,
4433,42630,1,1.47,
4433,4790,1,13.01,
4433,4811,1,39.48,
4433,4856,1,3.89,
4433,5,2,200.33,
4433,5161,1,117.7998,
4433,5195,1,12.98,
4433,5397,1,16.21,
4433,660,1,125.4,
4433,7897,2,76.0,
4434,13919,1,12.54,
4434,4854,1,23.88,
4434,5010,1,20.28,
4434,5013,1,21.48,
4434,5425,1,20.28,
4435,11921,1,160.0,
4435,12979,1,60.6,
4435,12988,1,55.3,
4435,18552,1,4.42,
4435,20052,1,64.5,
4435,221,1,252.5,
4435,23796,1,21.925,
4435,2743,1,22.1199,
4435,27880,1,1500.0,
4435,28466,1,270.0,
4435,2847,1,24.1,
4435,29579,1,82.9305,
4435,3121,1,28.5,
4435,3380,1,42.48,
4435,3382,1,36.9,
4435,34594,1,72.28,
4435,3710,1,24.1,
4435,3764,1,29.0,
4435,3856,1,12.8,
4435,3880,1,29.0,
4435,3995,1,1.47,
4435,42630,1,1.47,
4435,4967,1,5.0,
4435,5148,1,96.35,
4435,518,1,450.0,
4435,538,1,10.95,
4435,661,1,2.88,
4435,7145,1,13.53,
4435,7623,1,16.33,
4435,8361,1,11.65,
4435,9188,1,10.2,
4441,103,1,232.0,
4441,12988,1,55.3,
4441,13447,1,54.72,
4441,14240,1,2.8,
4441,15314,1,12.99,
4441,15361,1,2.22,
4441,2060,2,46.05,
4441,2226,1,38.0,
4441,22900,1,8.01,
4441,2352,1,111.8,
4441,2433,2,61.71,
4441,2474,1,73.01,
4441,2484,1,14.89,
4441,25,1,25.03,
4441,27806,1,54.5,
4441,28837,1,89.6,
4441,29938,1,134.95,
4441,3047,1,41.24,
4441,34357,2,177.04,
4441,34594,1,72.28,
4441,3467,1,15.26,
4441,357,1,4.2,
4441,3991,1,22.99,
4441,4183,2,75.22,
4441,4662,1,160.2,
4441,4682,1,33.63,
4441,477,1,88.0,
4441,4794,2,49.74012,
4441,4956,1,5.96,
4441,4963,1,40.61,
4441,5039,1,26.6196,
4441,5214,1,17.88,
4441,5230,1,31.45995,
4441,5255,1,10.36,
4441,5319,1,44.7,
4441,5687,1,12.8,
4441,661,1,1.44,
4441,8827,1,58.4,
4441,9375,1,47.58,
4446,17652,1,7.8,
4446,4853,1,44.4402,
4446,4854,1,31.3704,
4446,4859,1,30.6696,
4446,5010,1,23.0196,
4449,13005,1,76.5,
4449,28466,1,270.0,
4450,4790,1,626.5,
4450,4963,1,97.8,
4451,4854,1,49.8408,
4452,101,3,453.6,
4452,10284,1,180.0,
4452,103,2,984.0,
4452,10608,3,923.44,
4452,10864,1,176.8,
4452,10971,1,545.0,
4452,11091,1,105.7399,
4452,11172,1,52.32,
4452,11230,1,261.6,
4452,11344,1,28.21,
4452,11355,2,526.66,
4452,11372,2,490.0,
4452,1138,3,88.27,
4452,11691,1,195.9996,
4452,11705,1,157.0,
4452,11748,1,90.0,
4452,11823,1,25.0,
4452,12003,1,23.86,
4452,12690,1,64.0,
4452,12743,1,14.28,
4452,12817,1,109.2,
4452,12996,1,18.5,
4452,13019,1,85.6,
4452,13021,3,360.72,
4452,13022,4,258.8,
4452,13023,1,49.0512,
4452,13024,3,216.0,
4452,13044,3,600.003,
4452,13045,3,258.0,
4452,13046,1,85.0008,
4452,13048,1,40.0008,
4452,13174,1,20.9,
4452,13291,1,924.0,
4452,13784,1,52.490145,
4452,13793,1,78.7,
4452,13867,1,83.72,
4452,13889,2,94.4,
4452,13891,1,282.6384,
4452,13894,1,32.3898,
4452,13945,1,153.6,
4452,14006,1,83.13,
4452,14009,1,51.25,
4452,14023,1,36.4,
4452,14144,1,39.2,
4452,14180,1,187.5,
4452,14240,1,6.49,
4452,14645,2,129.8,
4452,14755,1,113.82,
4452,148,1,9.95,
4452,14969,1,32.3898,
4452,14985,1,85.992,
4452,15018,1,24.9,
4452,15413,3,63.1098,
4452,15686,2,326.425,
4452,161,1,47.4,
4452,168,1,7.77,
4452,171,1,4.98,
4452,178,1,117.6,
4452,18043,1,6.75,
4452,18052,1,4.58,
4452,18068,1,3.2,
4452,18552,2,9.02,
4452,18815,2,58.8512,
4452,1893,2,189.9,
4452,19014,1,845.0,
4452,1921,1,110.16,
4452,1925,1,31.7304,
4452,1934,2,150.36,
4452,1937,5,767.07,
4452,199,1,302.5,
4452,20431,2,157.8384,
4452,20615,1,16.86,
4452,20806,1,123.52,
4452,2104,2,183.0,
4452,2108,2,250.0,
4452,21640,1,103.41,
4452,2169,1,9.85,
4452,2178,1,144.6005,
4452,21982,1,101.5,
4452,2200,2,475.0,
4452,221,2,1115.0,
4452,222,1,123.0,
4452,22258,1,5.7,
4452,22611,1,1.9,
4452,23,1,297.5,
4452,2318,1,106.9,
4452,23191,1,10.8,
4452,2352,1,111.8,
4452,23796,1,65.475,
4452,24051,1,237.31,
4452,241,1,972.0,
4452,2448,1,7.24,
4452,2463,1,8.22,
4452,2485,4,512.31,
4452,2502,2,111.18,
4452,252,1,955.0,
4452,2561,1,13.64,
4452,26236,1,772.5,
4452,2692,1,46.99,
4452,2694,1,15.18,
4452,2742,1,41.97984,
4452,2743,1,44.2398,
4452,2745,1,16.08,
4452,27595,1,33.4,
4452,27686,1,21.9,
4452,27787,1,30.9,
4452,27806,4,713.0,
4452,27880,1,1550.0,
4452,27881,1,1700.0,
4452,27897,1,756.0,
4452,27898,1,1645.0,
4452,2798,1,18.99,
4452,27980,2,49.2,
4452,2803,1,68.94,
4452,28466,2,810.0,
4452,286,1,543.6,
4452,28644,1,178.92,
4452,28711,2,357.4884,
4452,28712,1,141.3192,
4452,28767,1,54.4,
4452,288,1,257.5,
4452,289,1,237.5,
4452,290,1,406.8,
4452,292,1,208.8,
4452,294,1,140.4,
4452,295,1,14.34,
4452,29788,1,14.9,
4452,299,1,262.0,
4452,30084,1,53.4,
4452,301,1,405.0,
4452,31145,1,9.86,
4452,31146,1,12.35,
4452,31229,1,8.76,
4452,31635,1,32.0,
4452,33807,1,426.0,
4452,339,1,1.72,
4452,3437,1,45.12,
4452,3461,1,138.9003,
4452,3513,3,317.75,
4452,35207,2,142.194,
4452,35316,1,12.05,
4452,35418,1,8.41,
4452,35547,1,49.05,
4452,3562,1,43.98,
4452,36448,1,69.92,
4452,36473,1,52.8,
4452,365,2,432.0,
4452,366,1,158.4,
4452,3712,1,58.66,
4452,3714,4,627.0,
4452,3715,1,54.0,
4452,3716,3,1200.0,
4452,3719,1,30.0,
4452,37198,1,154.3392,
4452,3722,1,23.69,
4452,3786,1,43.45,
4452,4057,1,725.28,
4452,4058,1,662.08,
4452,412,1,122.0,
4452,4183,1,38.65,
4452,43220,2,307.3,
4452,4473,1,445.0,
4452,453,1,108.0,
4452,455,1,775.0,
4452,4622,1,168.0,
4452,4662,1,84.78,
4452,4663,1,65.67,
4452,4684,1,29.9,
4452,46880,2,56.92,
4452,4728,1,5.39,
4452,477,1,90.0,
4452,4789,1,89.9,
4452,4790,4,439.26,
4452,4809,1,245.52,
4452,4811,1,43.8996,
4452,482,1,275.0,
4452,4820,2,350.0352,
4452,4853,1,48.9904,
4452,4924,1,5.19,
4452,4949,3,252.36,
4452,4953,2,179.2596,
4452,4962,1,21.94,
4452,4963,1,32.1,
4452,4965,1,23.16,
4452,499,2,16.24,
4452,5,1,24.0,
4452,500,1,2.72,
4452,501,1,5.49,
4452,502,1,2.89,
4452,503,1,53.52,
4452,5053,1,12.89,
4452,5102,1,12.92,
4452,5107,1,54.72,
4452,5121,1,28.85,
4452,5148,5,1591.3,
4452,518,1,950.0,
4452,519,1,132.5,
4452,520,1,199.2,
4452,523,1,2.19,
4452,5257,1,83.96,
4452,5269,1,171.72,
4452,527,1,13.14,
4452,5277,1,43.5,
4452,5290,1,22.68,
4452,5296,1,117.6,
4452,5343,1,32.3898,
4452,5413,1,6.62,
4452,5489,1,67.48,
4452,5535,1,136.76,
4452,5536,1,88.89,
4452,591,1,400.0,
4452,593,2,334.8,
4452,600,1,290.0,
4452,614,1,700.0,
4452,660,1,62.7,
4452,682,1,7.9,
4452,7129,1,20.02,
4452,7465,1,695.02,
4452,7483,1,178.23,
4452,7579,1,148.09,
4452,7589,1,60.17,
4452,7624,1,106.19,
4452,7639,1,123.52,
4452,7684,1,100.7,
4452,7686,1,30.87,
4452,7897,2,68.6,
4452,7898,1,89.7,
4452,8167,1,317.19,
4452,8361,4,182.28,
4452,8796,1,45.95,
4452,8855,1,44.79,
4452,9134,2,1935.0,
4452,9151,2,270.0,
4452,9369,1,10.19,
4454,13021,1,40.08,
4454,13023,1,40.08,
4454,20052,1,64.5,
4454,27781,1,310.68,
4454,27860,1,422.5,
4454,27877,1,372.5,
4454,27889,1,122.5,
4454,31303,1,23.8,
4454,33891,1,28.8,
4454,518,1,450.0,
4459,3995,1,1.47,
4459,42630,1,1.47,
4460,518,1,450.0,
4461,11288,1,46.8768,
4465,2151,1,156.4416,
4465,22574,1,58.752,
4469,2502,2,29.32,
4469,29355,2,15.78,
4469,29362,2,11.78,
4469,34594,2,147.52,
4469,4963,2,10.7,
4469,5425,2,46.3992,
4469,8361,3,36.65,
4470,1170,2,60.4,
4470,1765,2,188.55,
4471,23458,1,180.0,
4471,23462,1,330.0,
4474,13950,1,86.04,
4474,27514,2,1.3,
4474,28644,1,114.72,
4474,4861,2,79.56,
4474,5022,1,114.72,
4475,13950,1,133.92,133.92
4475,14036,1,36.1704,
4475,19818,1,71.52,71.52
4475,19819,1,71.52,71.52
4475,4949,1,34.74,
4476,14748,1,422.1,
4476,27791,1,76.56,
4476,28644,1,177.3,
4476,28645,1,233.64,
4476,28646,1,39.8,
4476,28689,1,22.68,
4476,28693,1,68.04,
4476,28703,1,219.24,
4476,28706,1,85.92,
4476,28711,1,74.85,
4476,29664,1,263.04,
4476,4811,1,236.88,
4476,4818,1,41.85,
4476,4938,1,187.2,
4476,7647,1,1461.12,
4479,1138,3,211.96,
4479,23875,2,123.52,
4479,25094,2,175.92,
4479,25095,2,162.0,
4479,4790,1,612.0,
4479,7897,1,152.5,
4484,4854,1,2290.0392,
4486,3995,1,1.47,
4487,1138,1,30.29,
4487,13021,1,40.08,
4487,18011,1,13.9,
4487,18552,1,4.42,
4487,2104,1,18.3,
4487,2485,1,24.31,
4487,27880,1,800.0,
4487,3995,1,1.47,
4487,42630,1,1.47,
4487,4684,1,35.48,
4487,4963,1,5.35,
4487,9188,1,10.2,
4490,12029,2,13.0,
4490,12690,1,62.14,
4490,18011,2,27.8,
4490,20340,1,61.0,
4490,21698,2,136.8,
4490,221,1,252.5,
4490,23796,1,21.925,
