user_id,distribuidor_id,cep,cidade,cidade_id,estado,estado_id,anomes_cadastro,data_cadastro,data_ultimo_login,is_active,completed_configuration,cadastro_com_cidade
412055,1100,"",,,,,201904,30-04-2019,14-05-2019,true,false,0
405470,1099,"",,,,,201904,30-04-2019,30-04-2019,true,false,0
387453,1107,05416-001,SÃO PAULO,5270,SÃO PAULO,26,201904,27-04-2019,03-05-2019,true,false,1
371359,1098,"",,,,,201904,25-04-2019,25-04-2019,true,false,0
361848,1097,"",,,,,201904,24-04-2019,24-04-2019,true,false,0
354121,1096,"",,,,,201904,23-04-2019,23-04-2019,true,false,0
347389,1095,06730-000,VARGEM GRANDE PAULISTA,5341,SÃO PAULO,26,201904,22-04-2019,22-04-2019,true,true,1
347207,1094,"",,,,,201904,22-04-2019,22-04-2019,true,false,0
344769,1093,13088-280,CAMPINAS,4814,SÃO PAULO,26,201904,22-04-2019,28-05-2019,false,true,1
343376,1092,"",,,,,201904,22-04-2019,22-04-2019,true,false,0
334225,1091,09540-280,SÃO CAETANO DO SUL,5253,SÃO PAULO,26,201904,20-04-2019,21-04-2019,true,true,1
301154,1090,"",,,,,201904,16-04-2019,16-04-2019,true,false,0
301134,1089,"",,,,,201904,16-04-2019,16-04-2019,true,false,0
300788,1088,02209-001,SÃO PAULO,5270,SÃO PAULO,26,201904,16-04-2019,25-04-2019,true,false,1
299017,1087,13184-494,HORTOLÂNDIA,4925,SÃO PAULO,26,201904,16-04-2019,09-06-2019,true,true,1
284935,1086,09812-460,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201904,14-04-2019,14-04-2019,true,false,1
279475,1085,"",,,,,201904,13-04-2019,13-04-2019,true,false,0
278715,1084,38840-000,CARMO DO PARANAÍBA,1720,MINAS GERAIS,11,201904,13-04-2019,19-08-2019,true,true,1
258381,1082,02060-000,SÃO PAULO,5270,SÃO PAULO,26,201904,10-04-2019,30-10-2019,true,true,1
252057,1081,13277-000,VALINHOS,5337,SÃO PAULO,26,201904,09-04-2019,09-04-2019,true,false,1
251126,1080,35430-012,PONTE NOVA,2173,MINAS GERAIS,11,201904,08-04-2019,08-04-2019,true,false,1
246158,1079,"",,,,,201904,07-04-2019,07-04-2019,true,false,0
243811,1078,"",,,,,201904,06-04-2019,06-04-2019,true,false,0
243734,1077,"",,,,,201904,06-04-2019,06-04-2019,true,false,0
235422,1083,"",,,,,201904,05-04-2019,12-04-2019,true,false,0
234299,1076,"",,,,,201904,04-04-2019,19-05-2019,false,false,0
225485,1075,"",,,,,201904,03-04-2019,03-04-2019,true,false,0
225338,1074,05574-320,SÃO PAULO,5270,SÃO PAULO,26,201904,03-04-2019,03-04-2019,true,false,1
223159,1073,12238-530,SÃO JOSÉ DOS CAMPOS,5265,SÃO PAULO,26,201904,03-04-2019,06-04-2019,false,true,1
221318,1072,18685-505,LENÇÓIS PAULISTA,5010,SÃO PAULO,26,201904,03-04-2019,01-05-2019,true,true,1
212939,1071,86800-210,APUCARANA,2801,PARANÁ,18,201904,01-04-2019,01-04-2019,false,true,1
211797,1070,"",,,,,201904,01-04-2019,02-04-2019,true,false,0
203151,1069,"",,,,,201903,30-03-2019,18-05-2019,true,false,0
198177,1068,"",,,,,201903,29-03-2019,29-03-2019,true,false,0
194234,1067,03575-110,SÃO PAULO,5270,SÃO PAULO,26,201903,28-03-2019,02-09-2019,false,true,1
187564,1066,03408-050,SÃO PAULO,5270,SÃO PAULO,26,201903,27-03-2019,27-03-2019,true,true,1
184016,1065,"",,,,,201903,26-03-2019,26-03-2019,true,false,0
183547,1064,"",,,,,201903,25-03-2019,25-03-2019,true,false,0
165828,1063,"",,,,,201903,23-03-2019,23-03-2019,true,false,0
162235,1062,"",,,,,201903,22-03-2019,22-03-2019,true,false,0
152572,1060,13201-001,JUNDIAÍ,5001,SÃO PAULO,26,201903,21-03-2019,21-03-2019,true,false,1
152567,1061,13201-001,JUNDIAÍ,5001,SÃO PAULO,26,201903,21-03-2019,25-03-2019,false,true,1
147143,1059,"",,,,,201903,20-03-2019,20-03-2019,true,false,0
145592,1058,06453-053,BARUERI,4770,SÃO PAULO,26,201903,19-03-2019,19-03-2019,false,true,1
144938,1057,"",,,,,201903,19-03-2019,19-03-2019,true,false,0
142780,1056,11717-110,PRAIA GRANDE,5167,SÃO PAULO,26,201903,18-03-2019,23-08-2019,true,true,1
142054,1055,02758-040,SÃO PAULO,5270,SÃO PAULO,26,201903,17-03-2019,17-03-2019,true,false,1
137365,1054,"",,,,,201903,14-03-2019,14-03-2019,true,false,0
134341,1053,"",,,,,201903,13-03-2019,13-03-2019,true,false,0
130756,1052,"",,,,,201903,12-03-2019,12-03-2019,true,false,0
125434,1051,"",,,,,201903,10-03-2019,10-03-2019,true,false,0
97985,1049,"",,,,,201903,08-03-2019,08-03-2019,true,false,0
97376,1048,11900-000,REGISTRO,5185,SÃO PAULO,26,201903,07-03-2019,07-03-2019,false,true,1
96536,1047,"",,,,,201903,07-03-2019,07-03-2019,true,false,0
96305,1046,04730-020,SÃO PAULO,5270,SÃO PAULO,26,201903,06-03-2019,06-03-2019,true,false,1
96013,1045,03573-000,SÃO PAULO,5270,SÃO PAULO,26,201903,06-03-2019,06-03-2019,true,false,1
95475,1044,"",,,,,201903,05-03-2019,06-03-2019,true,false,0
91798,1043,13903-395,AMPARO,4727,SÃO PAULO,26,201903,04-03-2019,04-03-2019,true,false,1
86510,1042,"",,,,,201903,04-03-2019,04-03-2019,true,false,0
72744,1041,"",,,,,201903,02-03-2019,02-03-2019,true,false,0
72489,1040,07134-370,GUARULHOS,4920,SÃO PAULO,26,201903,02-03-2019,02-03-2019,true,false,1
72225,1038,09182-410,SANTO ANDRÉ,5242,SÃO PAULO,26,201903,01-03-2019,01-03-2019,true,false,1
72097,1037,"",,,,,201903,01-03-2019,01-03-2019,true,false,0
70959,1036,53437-340,PAULISTA,3305,PERNAMBUCO,16,201902,27-02-2019,27-02-2019,false,true,1
70258,1035,04867-005,SÃO PAULO,5270,SÃO PAULO,26,201902,26-02-2019,26-02-2019,true,true,1
70179,1034,13485-665,CUTIAS,205,AMAPÁ,4,201902,26-02-2019,26-02-2019,true,true,1
70111,1033,80060-110,CURITIBA,2878,PARANÁ,18,201902,26-02-2019,27-02-2019,true,false,1
70083,1032,04571-010,SÃO PAULO,5270,SÃO PAULO,26,201902,26-02-2019,26-02-2019,true,true,1
69916,1050,02929-130,SÃO PAULO,5270,SÃO PAULO,26,201902,26-02-2019,08-03-2019,true,false,1
68902,1030,06726-360,COTIA,4851,SÃO PAULO,26,201902,24-02-2019,24-02-2019,true,true,1
68852,1029,02018-070,SÃO PAULO,5270,SÃO PAULO,26,201902,24-02-2019,23-10-2019,true,true,1
68623,1028,09895-720,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201902,24-02-2019,28-10-2019,true,true,1
68501,1027,"",,,,,201902,23-02-2019,23-02-2019,true,false,0
66988,1025,13960-000,SOCORRO,5288,SÃO PAULO,26,201902,21-02-2019,10-05-2019,true,true,1
66932,1024,02550-020,SÃO PAULO,5270,SÃO PAULO,26,201902,21-02-2019,18-09-2019,true,true,1
66927,1023,05302-041,SÃO PAULO,5270,SÃO PAULO,26,201902,21-02-2019,06-03-2019,true,true,1
66914,1021,02321-130,SÃO PAULO,5270,SÃO PAULO,26,201902,21-02-2019,28-02-2019,false,true,1
66862,1020,13960-000,SOCORRO,5288,SÃO PAULO,26,201902,21-02-2019,21-02-2019,false,false,1
66548,1039,"",,,,,201902,20-02-2019,01-03-2019,true,false,0
65646,1016,11015-450,SANTOS,5250,SÃO PAULO,26,201902,18-02-2019,20-02-2019,false,true,1
64455,1017,"",,,,,201902,15-02-2019,19-02-2019,true,false,0
63370,1019,"",,,,,201902,14-02-2019,21-02-2019,true,false,0
63321,1015,13930-000,SERRA NEGRA,5282,SÃO PAULO,26,201902,14-02-2019,14-02-2019,true,false,1
63147,1014,19907-230,OURINHOS,5098,SÃO PAULO,26,201902,13-02-2019,13-02-2019,true,false,1
63101,1012,08584-180,SÃO PAULO,5270,SÃO PAULO,26,201902,13-02-2019,13-02-2019,true,false,1
62587,1011,13960-000,SOCORRO,5288,SÃO PAULO,26,201902,12-02-2019,12-02-2019,true,true,1
61306,1010,09891-350,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201902,09-02-2019,16-09-2019,true,true,1
60728,1009,06422-120,SÃO PAULO,5270,SÃO PAULO,26,201902,08-02-2019,08-02-2019,true,true,1
60115,1008,"",,,,,201902,07-02-2019,07-02-2019,true,false,0
59602,1007,05713-420,SÃO PAULO,5270,SÃO PAULO,26,201902,06-02-2019,06-02-2019,true,false,1
59528,1006,01122-000,SÃO PAULO,5270,SÃO PAULO,26,201902,06-02-2019,08-10-2019,true,true,1
58839,1005,07130-000,GUARULHOS,4920,SÃO PAULO,26,201902,05-02-2019,05-02-2019,true,false,1
58128,1004,05533-000,SÃO PAULO,5270,SÃO PAULO,26,201902,04-02-2019,06-02-2019,false,true,1
57882,1003,08471-550,SÃO PAULO,5270,SÃO PAULO,26,201902,03-02-2019,03-02-2019,true,true,1
55971,1002,01122-000,SÃO PAULO,5270,SÃO PAULO,26,201901,31-01-2019,06-02-2019,false,true,1
55925,1001,06243-142,OSASCO,5095,SÃO PAULO,26,201901,31-01-2019,31-01-2019,true,false,1
55905,1018,02929-130,SÃO PAULO,5270,SÃO PAULO,26,201901,31-01-2019,20-02-2019,true,false,1
53903,1000,"",,,,,201901,29-01-2019,29-01-2019,true,false,0
53643,999,87702-280,PARANAVAÍ,3040,PARANÁ,18,201901,28-01-2019,28-01-2019,true,false,1
53260,1013,"",,,,,201901,28-01-2019,13-02-2019,true,false,0
53224,997,12414-240,PINDAMONHANGABA,5135,SÃO PAULO,26,201901,28-01-2019,29-01-2019,true,true,1
51600,996,07243-580,GUARULHOS,4920,SÃO PAULO,26,201901,25-01-2019,30-10-2019,true,true,1
51554,995,00000-000,SÃO PAULO,5270,SÃO PAULO,26,201901,25-01-2019,25-01-2019,true,true,1
51246,994,05661-040,SÃO PAULO,5270,SÃO PAULO,26,201901,25-01-2019,25-01-2019,false,false,1
50818,993,07243-580,GUARULHOS,4920,SÃO PAULO,26,201901,24-01-2019,28-01-2019,false,true,1
49582,992,18550-000,BOITUVA,4784,SÃO PAULO,26,201901,23-01-2019,23-01-2019,false,true,1
48816,991,02557-050,SÃO PAULO,5270,SÃO PAULO,26,201901,22-01-2019,17-09-2019,true,true,1
48343,998,05068-020,SÃO PAULO,5270,SÃO PAULO,26,201901,22-01-2019,30-10-2019,true,true,1
45175,990,77020-490,PALMAS,5514,TOCANTINS,27,201901,18-01-2019,18-01-2019,true,true,1
45031,989,81270-200,CURITIBA,2878,PARANÁ,18,201901,17-01-2019,31-07-2019,true,true,1
44951,988,12238-220,SÃO JOSÉ DOS CAMPOS,5265,SÃO PAULO,26,201901,17-01-2019,17-01-2019,true,false,1
42762,987,72007-290,BRASÍLIA,882,DISTRITO FEDERAL,7,201901,15-01-2019,15-01-2019,true,false,1
42098,986,06080-120,OSASCO,5095,SÃO PAULO,26,201901,14-01-2019,14-01-2019,false,true,1
37014,985,13780-000,DIVINOLÂNDIA,4861,SÃO PAULO,26,201901,08-01-2019,23-10-2019,true,true,1
36780,984,03121-010,SÃO PAULO,5270,SÃO PAULO,26,201901,07-01-2019,28-01-2019,true,true,1
35625,983,14021-340,RIBEIRÃO PRETO,5195,SÃO PAULO,26,201901,03-01-2019,03-01-2019,true,true,1
34633,982,07182-120,GUARULHOS,4920,SÃO PAULO,26,201812,26-12-2018,26-12-2018,false,true,1
33269,981,"",,,,,201812,19-12-2018,19-12-2018,true,false,0
32941,980,08032-210,SÃO PAULO,5270,SÃO PAULO,26,201812,18-12-2018,18-12-2018,true,true,1
32874,979,13070-752,CAMPINAS,4814,SÃO PAULO,26,201812,18-12-2018,18-12-2018,true,true,1
32622,978,"",,,,,201812,17-12-2018,17-12-2018,true,false,0
31882,977,04206-900,SÃO PAULO,5270,SÃO PAULO,26,201812,14-12-2018,18-10-2019,true,true,1
31365,976,01521-000,SÃO PAULO,5270,SÃO PAULO,26,201812,13-12-2018,13-12-2018,false,true,1
30659,975,12214-140,SÃO JOSÉ DOS CAMPOS,5265,SÃO PAULO,26,201812,11-12-2018,11-12-2018,true,true,1
28699,974,09843-780,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201812,05-12-2018,05-12-2018,true,false,1
28646,973,09843-780,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201812,05-12-2018,05-12-2018,true,false,1
28629,972,13360-000,CAPIVARI,4825,SÃO PAULO,26,201812,05-12-2018,05-12-2018,false,false,1
28047,971,74905-700,APARECIDA DE GOIÂNIA,901,GOIÁS,9,201812,04-12-2018,04-12-2018,true,true,1
27622,970,04794-000,SÃO PAULO,5270,SÃO PAULO,26,201812,03-12-2018,25-04-2019,false,true,1
26347,968,60160-196,FORTALEZA,756,CEARÁ,6,201811,30-11-2018,30-11-2018,true,true,1
26334,969,06711-500,COTIA,4851,SÃO PAULO,26,201811,30-11-2018,05-12-2018,true,true,1
25891,967,04850-050,SÃO PAULO,5270,SÃO PAULO,26,201811,29-11-2018,29-11-2018,true,true,1
25814,966,05846-330,SÃO PAULO,5270,SÃO PAULO,26,201811,28-11-2018,29-05-2019,true,true,1
25779,965,15801-170,CATANDUVA,4832,SÃO PAULO,26,201811,28-11-2018,22-01-2019,true,true,1
25721,964,04794-000,SÃO PAULO,5270,SÃO PAULO,26,201811,28-11-2018,26-04-2019,true,true,1
23304,962,11088-000,SANTOS,5250,SÃO PAULO,26,201811,22-11-2018,22-11-2018,true,true,1
23285,963,06330-065,CARAPICUÍBA,4827,SÃO PAULO,26,201811,22-11-2018,09-09-2019,false,true,1
21845,961,"",,,,,201811,19-11-2018,19-11-2018,true,true,0
19864,960,02131-040,SÃO PAULO,5270,SÃO PAULO,26,201811,14-11-2018,07-12-2018,true,true,1
19130,959,31920-440,BELO HORIZONTE,1630,MINAS GERAIS,11,201811,13-11-2018,13-11-2018,true,true,1
18859,958,13201-057,JUNDIAÍ,5001,SÃO PAULO,26,201811,12-11-2018,13-11-2018,true,true,1
16842,957,04379-074,SÃO PAULO,5270,SÃO PAULO,26,201811,08-11-2018,12-08-2019,false,true,1
15451,956,13202-475,JUNDIAÍ,5001,SÃO PAULO,26,201811,04-11-2018,07-11-2018,false,true,1
14708,955,"",,,,,201811,01-11-2018,01-11-2018,true,true,0
14313,954,03575-11,SÃO PAULO,5270,SÃO PAULO,26,201810,31-10-2018,31-10-2018,false,true,1
13866,953,04937-010,SÃO PAULO,5270,SÃO PAULO,26,201810,29-10-2018,30-10-2018,true,true,1
12780,952,05138-500,SÃO PAULO,5270,SÃO PAULO,26,201810,25-10-2018,25-10-2018,true,true,1
12671,951,04632-030,SÃO PAULO,5270,SÃO PAULO,26,201810,25-10-2018,25-10-2018,false,true,1
12379,950,21043-280,RIO DE JANEIRO,3658,RIO DE JANEIRO,19,201810,24-10-2018,31-10-2018,true,true,1
11946,949,03450-000,SÃO PAULO,5270,SÃO PAULO,26,201810,22-10-2018,22-10-2018,false,true,1
11846,948,13040-211,CAMPINAS,4814,SÃO PAULO,26,201810,22-10-2018,24-10-2018,true,true,1
10988,946,06192-150,OSASCO,5095,SÃO PAULO,26,201810,18-10-2018,29-10-2018,true,true,1
10700,945,15400-000,OLÍMPIA,5090,SÃO PAULO,26,201810,17-10-2018,21-01-2019,false,true,1
10590,944,01541-010,SÃO PAULO,5270,SÃO PAULO,26,201810,17-10-2018,17-10-2018,true,true,1
10414,943,03691-010,SÃO PAULO,5270,SÃO PAULO,26,201810,16-10-2018,24-10-2018,true,true,1
8413,942,18725-000,PARANAPANEMA,5110,SÃO PAULO,26,201810,08-10-2018,09-10-2018,true,true,1
7563,941,06695-410,ITAPEVI,4965,SÃO PAULO,26,201810,05-10-2018,05-10-2018,true,true,1
7213,940,06246-100,OSASCO,5095,SÃO PAULO,26,201810,03-10-2018,03-10-2018,true,true,1
7204,939,14815-000,IBATÉ,4929,SÃO PAULO,26,201810,03-10-2018,05-06-2019,false,true,1
6977,938,08280-140,SÃO PAULO,5270,SÃO PAULO,26,201810,02-10-2018,02-10-2018,true,true,1
6860,937,17207-023,JAÚ,4994,SÃO PAULO,26,201810,01-10-2018,01-10-2018,false,true,1
6691,936,88385-000,PENHA,4603,SANTA CATARINA,24,201810,01-10-2018,09-10-2018,false,true,1
5720,935,11740-000,ITANHAÉM,4960,SÃO PAULO,26,201809,27-09-2018,27-09-2018,true,true,1
5702,934,18135-180,SÃO ROQUE,5273,SÃO PAULO,26,201809,24-09-2018,08-11-2018,false,true,1
5699,933,12224-000,SÃO JOSÉ DOS CAMPOS,5265,SÃO PAULO,26,201809,22-09-2018,22-09-2018,true,true,1
5698,932,01037-001,SÃO PAULO,5270,SÃO PAULO,26,201809,22-09-2018,22-09-2018,true,true,1
5694,931,04039-000,SÃO PAULO,5270,SÃO PAULO,26,201809,21-09-2018,26-10-2018,true,true,1
5692,930,03547-010,SÃO PAULO,5270,SÃO PAULO,26,201809,20-09-2018,20-09-2018,true,true,1
5664,929,14025-430,RIBEIRÃO PRETO,5195,SÃO PAULO,26,201809,17-09-2018,10-10-2018,true,true,1
5658,928,"",,,,,201809,17-09-2018,17-09-2018,true,true,0
5657,927,15440-000,NOVA GRANADA,5080,SÃO PAULO,26,201809,17-09-2018,17-09-2018,true,true,1
5656,926,08640-230,SÃO MATEUS,68,SÃO PAULO,26,201809,16-09-2018,16-09-2018,true,true,1
5650,925,"",,,,,201809,15-09-2018,15-09-2018,true,true,0
5635,924,07133-040,GUARULHOS,4920,SÃO PAULO,26,201809,13-09-2018,13-09-2018,true,true,1
5633,923,"",,,,,201809,12-09-2018,12-09-2018,true,true,0
5631,922,"",,,,,201809,12-09-2018,12-09-2018,true,true,0
5627,921,03660-050,SÃO PAULO,5270,SÃO PAULO,26,201809,11-09-2018,12-12-2018,false,true,1
5620,920,05660-000,SÃO PAULO,5270,SÃO PAULO,26,201809,10-09-2018,17-10-2018,true,true,1
5617,919,1,AMERICANA,4724,SÃO PAULO,26,201809,10-09-2018,13-09-2018,true,true,1
5613,918,"",,,,,201809,05-09-2018,05-09-2018,true,true,0
5612,917,74815-610,LAGOINHA,5005,SÃO PAULO,26,201809,05-09-2018,29-09-2018,true,true,1
5609,916,03390-030,SÃO PAULO,5270,SÃO PAULO,26,201809,05-09-2018,25-09-2018,false,true,1
5601,915,03566-000,SÃO PAULO,5270,SÃO PAULO,26,201809,04-09-2018,04-09-2018,true,true,1
5600,914,13848-490,MOGI GUAÇU,5052,SÃO PAULO,26,201809,04-09-2018,04-09-2018,true,true,1
5596,913,08390-170,SÃO PAULO,5270,SÃO PAULO,26,201809,04-09-2018,04-09-2018,true,true,1
5590,912,01327-000,SÃO PAULO,5270,SÃO PAULO,26,201809,03-09-2018,14-03-2019,false,true,1
5586,911,03461-000,SÃO PAULO,5270,SÃO PAULO,26,201809,03-09-2018,03-09-2018,true,true,1
5572,910,"",,,,,201809,01-09-2018,01-09-2018,true,true,0
5555,909,87654-345,ANADIA,102,ALAGOAS,2,201808,30-08-2018,30-08-2018,true,true,1
5554,908,87654-345,BUJARI,82,ACRE,1,201808,30-08-2018,30-08-2018,true,true,1
5553,907,87654-345,ASSIS BRASIL,80,ACRE,1,201808,30-08-2018,30-08-2018,true,true,1
5552,906,14654-654,SÃO PAULO,5270,SÃO PAULO,26,201808,30-08-2018,30-08-2018,true,true,1
5546,905,76850-000,GUAJARÁ-MIRIM,4366,RONDÔNIA,21,201808,30-08-2018,30-08-2018,true,true,1
5545,904,13187-022,HORTOLÂNDIA,4925,SÃO PAULO,26,201808,30-08-2018,17-09-2018,true,true,1
5543,903,95599-000,BALNEÁRIO PINHAL,3880,RIO GRANDE DO SUL,23,201808,30-08-2018,01-09-2018,true,true,1
5538,902,09726-370,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201808,29-08-2018,29-08-2018,true,true,1
5526,901,05763-450,SÃO PAULO,5270,SÃO PAULO,26,201808,29-08-2018,29-08-2018,true,true,1
5515,900,04162-070,SÃO PAULO,5270,SÃO PAULO,26,201808,28-08-2018,12-06-2019,true,true,1
5507,899,02752-000,SÃO PAULO,5270,SÃO PAULO,26,201808,27-08-2018,27-08-2018,true,true,1
5499,898,03447-000,SÃO PAULO,5270,SÃO PAULO,26,201808,25-08-2018,15-03-2019,true,true,1
5485,897,07910-040,FRANCISCO MORATO,4894,SÃO PAULO,26,201808,23-08-2018,26-08-2018,true,true,1
5472,896,03186-030,SÃO PAULO,5270,SÃO PAULO,26,201808,21-08-2018,21-08-2018,true,true,1
5469,895,03980-090,SÃO PAULO,5270,SÃO PAULO,26,201808,21-08-2018,21-08-2018,true,true,1
5461,894,03266-060,SÃO PAULO,5270,SÃO PAULO,26,201808,20-08-2018,20-08-2018,true,true,1
5459,893,13950-000,LINDÓIA,5012,SÃO PAULO,26,201808,20-08-2018,22-10-2019,true,true,1
5456,892,13180-110,SUMARÉ,5291,SÃO PAULO,26,201808,20-08-2018,20-08-2018,true,true,1
5454,891,18280-310,TATUÍ,5311,SÃO PAULO,26,201808,20-08-2018,20-08-2018,true,true,1
5452,890,91740-000,PORTO ALEGRE,4174,RIO GRANDE DO SUL,23,201808,19-08-2018,19-08-2018,true,true,1
5445,889,13041-255,CAMPINAS,4814,SÃO PAULO,26,201808,17-08-2018,17-08-2018,true,true,1
5443,888,02562-000,SÃO PAULO,5270,SÃO PAULO,26,201808,17-08-2018,19-03-2019,false,true,1
5437,887,08693-480,SUZANO,5293,SÃO PAULO,26,201808,16-08-2018,16-08-2018,true,true,1
5427,886,65707-000,PIO XII,1273,MARANHÃO,10,201808,15-08-2018,15-08-2018,true,true,1
5421,885,07053-122,GUARULHOS,4920,SÃO PAULO,26,201808,14-08-2018,14-08-2018,false,true,1
5418,884,18070-275,SOROCABA,5289,SÃO PAULO,26,201808,14-08-2018,14-08-2018,true,true,1
5417,883,"",,,,,201808,14-08-2018,14-08-2018,true,true,0
5415,882,05847-000,SÃO PAULO,5270,SÃO PAULO,26,201808,13-08-2018,22-01-2019,true,true,1
5406,881,07053-122,GUARULHOS,4920,SÃO PAULO,26,201808,11-08-2018,13-08-2018,true,true,1
5396,880,"",,,,,201808,08-08-2018,08-08-2018,true,true,0
5395,879,12335-160,JACAREÍ,4985,SÃO PAULO,26,201808,08-08-2018,08-08-2018,true,true,1
5391,878,14160-640,SERTÃOZINHO,5284,SÃO PAULO,26,201808,08-08-2018,08-08-2018,true,true,1
5380,877,02515-060,SÃO PAULO,5270,SÃO PAULO,26,201808,07-08-2018,07-08-2018,true,true,1
5376,876,08640-230,SUZANO,5293,SÃO PAULO,26,201808,07-08-2018,05-07-2019,true,true,1
5371,875,03575-110,SÃO PAULO,5270,SÃO PAULO,26,201808,06-08-2018,06-08-2018,true,true,1
5355,874,09751-000,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201808,03-08-2018,03-08-2018,true,true,1
5353,873,26445-140,JAPERI,3625,RIO DE JANEIRO,19,201808,03-08-2018,06-08-2018,true,true,1
5347,872,13033-505,CAMPINAS,4814,SÃO PAULO,26,201808,02-08-2018,02-08-2018,true,true,1
5335,871,87654-345,ABADIA DOS DOURADOS,1565,ACRE,1,201808,01-08-2018,01-08-2018,true,true,1
5333,870,13208-170,JUNDIAÍ,5001,SÃO PAULO,26,201808,01-08-2018,01-08-2018,false,true,1
5320,869,18400-480,ITAPEVA,4964,SÃO PAULO,26,201807,30-07-2018,15-09-2018,true,true,1
5319,868,01150-001,SÃO PAULO,5270,SÃO PAULO,26,201807,30-07-2018,06-09-2019,true,true,1
5310,867,18080-720,SOROCABA,5289,SÃO PAULO,26,201807,29-07-2018,29-07-2018,true,true,1
5309,866,06045-420,OSASCO,5095,SÃO PAULO,26,201807,29-07-2018,30-07-2018,true,true,1
5303,865,05584-000,SÃO PAULO,5270,SÃO PAULO,26,201807,29-07-2018,29-07-2018,true,true,1
5300,864,01040-000,SÃO PAULO,5270,SÃO PAULO,26,201807,28-07-2018,28-07-2018,true,true,1
5290,863,04244-000,SÃO PAULO,5270,SÃO PAULO,26,201807,27-07-2018,17-08-2018,true,true,1
5268,862,13190-000,MONTE MOR,5062,SÃO PAULO,26,201807,24-07-2018,24-07-2018,true,true,1
5267,861,75914-600,RIO VERDE,1080,GOIÁS,9,201807,24-07-2018,22-08-2018,true,true,1
5264,860,06506-025,SANTANA DE PARNAÍBA,5240,SÃO PAULO,26,201807,24-07-2018,24-07-2018,true,true,1
5261,859,17700-000,OSVALDO CRUZ,5097,SÃO PAULO,26,201807,24-07-2018,07-08-2018,true,true,1
5252,858,"",,,,,201807,23-07-2018,23-07-2018,true,true,0
5248,857,18240-000,ANGATUBA,4730,SÃO PAULO,26,201807,20-07-2018,20-07-2018,true,true,1
5247,856,06807-320,EMBU,4874,SÃO PAULO,26,201807,20-07-2018,20-07-2018,true,true,1
5243,855,04462-070,SÃO PAULO,5270,SÃO PAULO,26,201807,20-07-2018,20-07-2018,true,true,1
5222,854,14680-000,JARDINÓPOLIS,4992,SÃO PAULO,26,201807,17-07-2018,17-07-2018,true,true,1
5215,853,09990-630,DIADEMA,4859,SÃO PAULO,26,201807,16-07-2018,16-07-2018,true,true,1
5204,852,13456-081,SANTA BÁRBARA D'OESTE,5221,SÃO PAULO,26,201807,14-07-2018,14-07-2018,true,true,1
5178,851,13279-071,VALINHOS,5337,SÃO PAULO,26,201807,10-07-2018,10-07-2018,true,true,1
5144,850,37074-090,VARGINHA,2399,MINAS GERAIS,11,201807,04-07-2018,04-07-2018,false,true,1
5127,849,"",,,,,201807,02-07-2018,02-07-2018,true,true,0
5117,848,18683-440,LENÇÓIS PAULISTA,5010,SÃO PAULO,26,201806,29-06-2018,29-06-2018,true,true,1
5114,847,86430-000,SANTO ANTÔNIO DA PLATINA,3119,PARANÁ,18,201806,28-06-2018,29-04-2019,true,true,1
5109,846,"",,,,,201806,27-06-2018,27-06-2018,true,true,0
5098,845,08130-485,SÃO PAULO,5270,SÃO PAULO,26,201806,26-06-2018,26-06-2018,true,true,1
5091,844,06765-350,TABOÃO DA SERRA,5296,SÃO PAULO,26,201806,25-06-2018,25-06-2018,true,true,1
5079,843,04854-550,SÃO PAULO,5270,SÃO PAULO,26,201806,23-06-2018,25-06-2018,true,true,1
5069,842,08260-090,SÃO PAULO,5270,SÃO PAULO,26,201806,21-06-2018,26-06-2018,true,true,1
5063,841,13053-105,CAMPINAS,4814,SÃO PAULO,26,201806,20-06-2018,20-06-2018,true,true,1
5062,840,31565-140,BELO HORIZONTE,1630,MINAS GERAIS,11,201806,20-06-2018,20-06-2018,true,true,1
5054,839,03444-090,SÃO PAULO,5270,SÃO PAULO,26,201806,19-06-2018,19-06-2018,true,true,1
5048,838,01401-000,SÃO PAULO,5270,SÃO PAULO,26,201806,18-06-2018,18-06-2018,true,true,1
5045,837,11800-000,JUQUIÁ,5003,SÃO PAULO,26,201806,18-06-2018,18-06-2018,true,true,1
5040,836,03951-090,SÃO PAULO,5270,SÃO PAULO,26,201806,17-06-2018,17-06-2018,true,true,1
5037,835,11441-070,GUARUJÁ,4919,SÃO PAULO,26,201806,16-06-2018,16-06-2018,true,true,1
5030,834,"",,,,,201806,15-06-2018,15-06-2018,true,true,0
5029,833,09111-780,SANTO ANDRÉ,5242,SÃO PAULO,26,201806,15-06-2018,15-06-2018,true,true,1
5012,832,37620-009,MUNHOZ,2070,MINAS GERAIS,11,201806,13-06-2018,13-06-2018,true,true,1
5011,831,"",,,,,201806,12-06-2018,12-06-2018,true,true,0
4991,830,86690-000,COLORADO,2864,PARANÁ,18,201806,10-06-2018,10-06-2018,true,true,1
